"","database_identifier","chemical_formula","smiles","inchi","metabolite_identification","mass_to_charge","fragmentation","modifications","charge","retention_time","taxid","species","database","database_version","reliability","uri","search_engine","search_engine_score","smallmolecule_abundance_sub","smallmolecule_abundance_stdev_sub","smallmolecule_abundance_std_error_sub"
"756","unknown",NA,NA,NA,"L_746_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","unknown",NA,NA,NA,"L_843_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","unknown",NA,NA,NA,"L_920_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","unknown",NA,NA,NA,"L_193_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","unknown",NA,NA,NA,"L_506_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","unknown",NA,NA,NA,"L_723_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","unknown",NA,NA,NA,"L_345_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","unknown",NA,NA,NA,"L_834_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","unknown",NA,NA,NA,"L_644_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","unknown",NA,NA,NA,"L_384_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","unknown",NA,NA,NA,"L_872_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","unknown",NA,NA,NA,"L_855_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","unknown",NA,NA,NA,"L_1417_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","unknown",NA,NA,NA,"L_1501_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","unknown",NA,NA,NA,"L_533_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","unknown",NA,NA,NA,"L_475_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","unknown",NA,NA,NA,"L_675_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","unknown",NA,NA,NA,"L_436_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","unknown",NA,NA,NA,"L_82_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","unknown",NA,NA,NA,"L_901_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","unknown",NA,NA,NA,"L_2030_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","unknown",NA,NA,NA,"L_3080_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","unknown",NA,NA,NA,"L_569_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","unknown",NA,NA,NA,"L_1097_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","unknown",NA,NA,NA,"L_809_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","unknown",NA,NA,NA,"L_3712_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","unknown",NA,NA,NA,"L_2609_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","unknown",NA,NA,NA,"L_547_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","unknown",NA,NA,NA,"L_531_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","unknown",NA,NA,NA,"L_1008_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","unknown",NA,NA,NA,"L_498_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","unknown",NA,NA,NA,"L_575_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","unknown",NA,NA,NA,"L_826_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","unknown",NA,NA,NA,"L_447_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","unknown",NA,NA,NA,"L_543_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","unknown",NA,NA,NA,"L_3648_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","unknown",NA,NA,NA,"L_1434_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","unknown",NA,NA,NA,"L_559_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","unknown",NA,NA,NA,"L_1206_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","unknown",NA,NA,NA,"L_897_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","unknown",NA,NA,NA,"L_1190_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","unknown",NA,NA,NA,"L_521_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","unknown",NA,NA,NA,"L_1323_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","unknown",NA,NA,NA,"L_444_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","unknown",NA,NA,NA,"L_1935_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","unknown",NA,NA,NA,"L_2760_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","unknown",NA,NA,NA,"L_291_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","unknown",NA,NA,NA,"L_349_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","unknown",NA,NA,NA,"L_2537_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","unknown",NA,NA,NA,"L_1025_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","unknown",NA,NA,NA,"L_923_unknown",NA,NA,NA,NA,NA,"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,NA,NA
