name,formula,adducts,mz,ccs
16:0-20:4 PE-N-20:4,C61H104NO9P,[M-H],1024.7376,332.8
18:0 PG,C42H83O10P,[M-H],777.5651,284.47
18:0-18:1 PS,C42H80NO10P,[M-H],788.5447,286
18:1 Phosphatidylbutanol,C43H81O8P,[M-H],755.5596,276.87
7a-hydroxy-3-oxo-4-cholestenoic acid,C27H42O4,[M-H],429.301,204.57
C18 LPA,C21H45O6P,[M-H],423.2881,206.33
14(15) EET,C20H32O3,[M-H],319.2279,183.73
17:0 PG,C40H79O10P,[M-H],749.5338,278.53
18:0 Lyso PS,C24H48NO9P,[M-H],524.2994,228.67
"3b,7a-DiOH-d2 Chol Acid",C27H42D2O4,[M-H],433.329,207.7
Chenodeoxycholic acid,C24H40O4,[M-H],391.2854,209.67
Glycohyodeoxycholic acid,C26H43NO5,[M-H],448.3068,201.23
18:1 Lactosyl PE,C53H100NO18P,[M-H],1068.6605,328.9
"3a,6a,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M-H],423.2752,205.2
iso 15:0 fatty acid,C15H30O2,[M-H],241.2173,165.47
Sphinganine-1-Phosphate (d20:0),C20H44NO5P,[M-H],408.2884,203.07
08:0 PE,C21H42NO8P,[M-H],466.2575,214.77
16:0 Dimethyl PE,C39H78NO8P,[M-H],718.5392,270.7
16:0 Ptd Thioethanol,C37H73O8PS,[M-H],707.4691,267.2
17:0(2S-OH) Ceramide,C35H69NO4,[M-H],566.5154,264.17
24:0(2S-OH) Ceramide,C42H83NO4,[M-H],664.6249,285.37
24:1(2R-OH) Ceramide,C42H81NO4,[M-H],662.6093,283.37
"3b,7a,24S-trihydroxy-5-cholestenoic acid",C27H44O5,[M-H],447.3116,221.27
4ME 16:0 PS,C46H90NO10P,[M-H],846.6229,297.57
Atheronal B,C27H46O3,[M-H],417.3374,227.7
C17:0 anandamide phosphate,C19H40NO5P,[M-H],392.2571,198.9
Glycochenodeoxycholic acid,C26H43NO5,[M-H],448.3068,200.83
PGE1,C20H34O5,[M-H],353.2333,190.57
"12:0 N-Biotinyl fatty acid, NHS",C26H42N4O6S,[M-H],537.2752,232.27
14:0-14:0(COOH) PC,C36H70NO10P,[M-H],706.4664,270.53
18:1 Glutaryl PE,C46H84NO11P,[M-H],856.5709,299.23
18:1(2S-OH) Ceramide,C36H69NO4,[M-H],578.5154,265.13
C24:1 Mono-sulfo galactosyl (alpha) ceramide (d18:1/24:1),C48H91NO11S,[M-H],888.624,301.87
D-threo-PPMP,C29H50N2O3,[M-H],473.3748,234.63
N-16:0 Phytosphingosine,C34H69NO4,[M-H],554.5154,262.13
N-dodecanoyl-L-homoserine lactone,C16H29NO3,[M-H],282.2075,176.77
N-palmitoylglycine,C18H35NO3,[M-H],312.2544,185.47
Sphinganine-1-Phosphate (d18:0),C18H40NO5P,[M-H],380.2571,195.13
10:0 PG,C26H51O10P,[M-H],553.3147,234.97
12:0 PA,C27H53O8P,[M-H],535.3405,231.23
13:0 Lyso PI,C22H43O12P,[M-H],529.2419,223.3
16:0 Phosphatidylethanol,C37H73O8P,[M-H],675.497,262.17
18:0 PE,C41H82NO8P,[M-H],746.5705,277.6
3-oxo chenodeoxycholic acid,C24H38O4,[M-H],389.2697,206.73
C12 Mono-Sulfo Galactosyl(§) Ceramide  (d18:1/12:0),C36H69NO11S,[M-H],722.4518,269.93
C16 Ceramide (d18:1/16:0),C34H67NO3,[M-H],536.5048,258.43
N-16:0 L-Serine,C19H37NO4,[M-H],342.265,191.9
trihydroxycholestanoic acid,C27H46O5,[M-H],449.3272,205.3
14:0 PA,C31H61O8P,[M-H],591.4031,244.23
16:0 Lyso PS,C22H44NO9P,[M-H],496.2681,220.4
17:0 PE,C39H78NO8P,[M-H],718.5392,269.77
"3a,6b,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M-H],423.2752,204.73
3-oxo deoxycholic acid,C24H38O4,[M-H],389.2697,199.2
"6,7-diketolithocholic acid",C24H36O5,[M-H],403.249,208.4
C16-18:1 PE,C39H78NO7P,[M-H],702.5443,267.07
N-palmitoyl homocysteine (PHC),C20H39NO3S,[M-H],372.2578,198.2
PG(18:1(9E)/18:1(9E)),C42H79O10P,[M-H],773.5338,281.87
06:0 Lyso PA,C9H19O7P,[M-H],269.0796,162.5
13:0 Lyso PE,C18H38NO7P,[M-H],410.2313,200.1
17:1 Lyso PE,C22H44NO7P,[M-H],464.2782,212.1
17:1 Lyso PG,C23H45O9P,[M-H],495.2728,219.3
22:0(2R-OH) Ceramide,C40H79NO4,[M-H],636.5936,279.4
25-hydroxycholesterol-3-sulfate,C27H46O5S,[M-H],481.2993,243.2
3§-OH-7-oxocholenic acid,C24H36O4,[M-H],387.2541,206.8
9-PAHSA,C34H66O4,[M-H],537.4888,241.1
C12 Galactosyl(b) Ceramide (d18:1/12:0),C36H69NO8,[M-H],642.495,271.7
C8 Galactosyl(a) Ceramide (d18:1/8:0),C32H61NO8,[M-H],586.4324,257
Galactosyl(b) Dimethyl Sphingosine (d18:1),C26H51NO7,[M-H],488.3593,235.1
Tauroursodeoxycholic acid,C26H45NO6S,[M-H],498.2895,207.7
13:0 Lyso PS,C19H38NO9P,[M-H],454.2211,209.4
14:0 PG,C34H67O10P,[M-H],665.4399,260.1
16:0 DG Galloyl,C42H72O9,[M-H],719.5103,277.77
"18:1 BMP (R,R)",C42H79O10P,[M-H],773.5338,283.73
22:0(2S-OH) Ceramide,C40H79NO4,[M-H],636.5936,279.7
"3§,24S-dihydroxy-5-cholestenoic acid",C27H44O4,[M-H],431.3167,221.8
Galactosyl(§) Sphingosine (d18:1),C24H47NO7,[M-H],460.328,226.87
Taurodeoxycholic acid,C26H45NO6S,[M-H],498.2895,206.1
"C6 ceramide-1,3-cyclic-phosphate (d18:1/6:0)",C24H46NO5P,[M-H],458.3041,216.03
Farnesyl-L-cysteine,C18H31NO2S,[M-H],324.2003,184.4
M-BTM-C11,C50H94O24,[M-H],1077.6062,329.9
16:0 Glutaryl PE,C42H80NO11P,[M-H],804.5396,291.3
16:0 Ptd Ethylene Glycol,C37H73O9P,[M-H],691.4919,266.07
18:1 PE-N-16:0,C57H108NO9P,[M-H],980.7689,329.37
18:1 Ptd Ethylene Glycol,C41H77O9P,[M-H],743.5232,274.8
22:6 PE,C49H74NO8P,[M-H],834.5079,285.27
24:0(2R-OH) Ceramide,C42H83NO4,[M-H],664.6249,285.43
"C16 ceramide-1,3-cyclic-phosphate (d18:1/16:0)",C34H66NO5P,[M-H],598.4606,249.7
06:0 PA,C15H29O8P,[M-H],367.1527,191.4
15:0-18:1 PS,C39H74NO10P,[M-H],746.4977,276.87
15-beta PGF2a,C20H34O5,[M-H],353.2333,191.63
16:0 hexynoyl PE,C43H80NO9P,[M-H],784.5498,288.5
17:0 Cyclic LPA,C20H39O6P,[M-H],405.2411,200.4
18:0 Lyso PI,C27H53O12P,[M-H],599.3202,241.63
C12 Di-Sulfo Galactosyl(§) Ceramide (d18:1/12:0),C36H69NO14S2,[M-H],802.4086,281.17
C18:1 Ceramide-1-Phosphate (d18:1/18:1(9Z)),C36H70NO6P,[M-H],642.4868,258.3
C2 Ceramide-1-Phosphate (d18:1/2:0),C20H40NO6P,[M-H],420.252,202.4
C24:1 Mono-Sulfo Galactosyl(b) Ceramide (d18:1/24:1),C48H91NO11S,[M-H],888.624,303.07
D-ribo-Phytosphingosine-1-Phosphate,C18H40NO6P,[M-H],396.252,199.07
PGE2,C20H32O5,[M-H],351.2177,187.93
RBM14C16,C30H47NO6,[M-H],516.333,242.57
14:0 Lyso PG,C20H41O9P,[M-H],455.2415,211.17
16:0(alkyne)-18:1 PE,C39H72NO8P,[M-H],712.4923,267.27
16:0-18:1 PG,C40H77O10P,[M-H],747.5181,276.6
18:0 Lyso PG,C24H49O9P,[M-H],511.3041,225.87
18:0 PS,C42H82NO10P,[M-H],790.5603,287.67
18:1 PS (DOPS), C42H78NO10P,[M-H],786.529,283.87
C18(Plasm)-22:6 PE,C45H78NO7P,[M-H],774.5443,281.4
Glyco-gamma-muricholic acid,C26H43NO6,[M-H],464.3017,202.1
"Taurochenodeoxycholic acid, sodium salt",C26H45NO6S,[M-H],498.2895,207.47
16:0 Dodecanoyl PE,C49H94NO11P,[M-H],902.6491,311.73
16:0 Monomethyl PE,C38H76NO8P,[M-H],704.5236,267.67
17:0 cyclo acid,C17H32O2,[M-H],267.2329,172.5
"18:1 BMP (S,S)",C42H79O10P,[M-H],773.5338,283.63
"C12 ceramide-1,3-cyclic-phosphate (d18:1/12:0)",C30H58NO5P,[M-H],542.398,236.8
C8 Ceramide (d17:1/8:0),C25H49NO3,[M-H],410.3639,214.93
N-18:1 L-Serine,C21H39NO4,[M-H],368.2806,199.57
N-24:0(2R-OH) Phytosphingosine,C42H85NO5,[M-H],682.6355,289.77
Oleic Acid (18-azido),C18H33N3O2,[M-H],322.25,184.8
Sphingosine-1-Phosphate (d18:1),C18H38NO5P,[M-H],378.2415,197.07
Ursocholic acid,C24H40O5,[M-H],407.2803,203.57
10:0 PA,C23H45O8P,[M-H],479.2779,217.73
15:0 PE,C35H70NO8P,[M-H],662.4766,258.73
18:0-18:2 PE,C41H78NO8P,[M-H],742.5392,274.63
18:1 Lyso PE,C23H46NO7P,[M-H],478.2939,215.83
18:1 Lyso PG,C24H47O9P,[M-H],509.2885,222.67
Apocholic acid,C24H38O4,[M-H],389.2697,202.77
15:0-18:1 PE,C38H74NO8P,[M-H],702.5079,266.43
18:1 DGS,C43H76O8,[M-H],719.5467,273.03
18:1 PE-N-18:1,C59H110NO9P,[M-H],1006.7845,333.1
18:1 Phosphatidylpropanol,C42H79O8P,[M-H],741.544,273.57
18:1(2R-OH) Ceramide,C36H69NO4,[M-H],578.5154,264.07
3R-hydroxymyristic acid,C14H28O3,[M-H],243.1966,169.8
C14 Ceramide (d18:1/14:0),C32H63NO3,[M-H],508.4735,251.5
C6(6-azido) GalCer,C30H56N4O8,[M-H],599.4025,256.7
C8 Ceramide-1-Phosphate (d17:1/8:0),C25H50NO6P,[M-H],490.3303,220.7
Sphingosine-1-Phosphate (d17:1),C17H36NO5P,[M-H],364.2258,192.2
08:0 PA,C19H37O8P,[M-H],423.2153,204.13
08:0 PI,C25H47O13P,[M-H],585.2681,238.33
16:0 Cyclic LPA,C19H37O6P,[M-H],391.2255,196.17
18:1 Lyso PS,C24H46NO9P,[M-H],522.2837,225.37
2-OHOA,C18H34O3,[M-H],297.2435,179.23
"Beta-D-mannosyl farnesyl phosphate, ammonium salt",C22H39O8P,[M-H],461.231,209.37
C17 Mono-Sulfo Galactosyl(§) Ceramide  (d18:1/17:0),C41H79NO11S,[M-H],792.5301,285.87
C8 Dihydroceramide (d18:0/8:0),C26H53NO3,[M-H],426.3952,231.2
N-08:0 Phytosphingosine,C26H53NO4,[M-H],442.3902,232.3
06:0 PS,C18H34NO10P,[M-H],454.1847,211.1
12:0(2R-OH) Ceramide,C30H59NO4,[M-H],496.4371,246.9
15:0-18:1 PI,C42H79O13P,[M-H],821.5185,288
17:0 Lyso PA,C20H41O7P,[M-H],423.2517,204.97
18:1-16:0 Phosphatidylethanol-IsoPure,C39H75O8P,[M-H],701.5127,266.33
Allocholic acid,C24H40O5,[M-H],407.2803,204.27
C8 Glucosyl(b) Ceramide (d18:1/8:0),C32H61NO8,[M-H],586.4324,257.23
PGF2b,C20H34O5,[M-H],353.2333,189.9
16:0 PE,C37H74NO8P,[M-H],690.5079,264.94
18:0 PE,C41H82NO8P,[M-H],746.5705,277.82
18:0-18:1 PE,C41H80NO8P,[M-H],744.5548,276.12
18:0-22:6 PE,C45H78NO8P,[M-H],790.5392,282.52
18:1 PE,C41H78NO8P,[M-H],742.5392,274.16
18:2 PE,C41H74NO8P,[M-H],738.5079,270.44
18:3 PE,C41H70NO8P,[M-H],734.4766,267.82
C18(Plasm)-20:4 PE,C43H78NO7P,[M-H],750.5443,277.78
16:0 Lyso PE,C21H44NO7P,[M-H],452.2782,211.42
18:0 Lyso PE,C23H48NO7P,[M-H],480.3095,218.7
18:1 Lyso PE,C23H46NO7P,[M-H],478.2939,216.02
20:4 Lyso PE,C25H44NO7P,[M-H],500.2782,218.02
C16(Plasm) LPE,C21H44NO6P	,[M-H],436.2833,210.04
C18(Plasm) LPE,C23H48NO6P,[M-H],464.3146,217.4
14:0-18:0 PE,C37H74NO8P,[M-H],690.5079,265.1
16:0-20:4 PE,C41H74NO8P,[M-H],738.5079,272.12
18:0-18:2 PE,C41H78NO8P,[M-H],742.5392,274.54
C18(Plasm)-18:1 PE,C41H80NO7P,[M-H],728.5599,275.46
C16 Ceramide (d18:1/16:0),C34H67NO3,[M-H],536.5048,258.2
C18:1 Ceramide (d18:1/18:1(9Z)),C36H69NO3,[M-H],562.5204,262.42
16:0-18:1 Diether PE,C39H80NO6P,[M-H],688.565,267.8
16:0-18:1 PE,C39H76NO8P,[M-H],716.5236,269.62
18:1 (delta9-Trans) PE,C41H78NO8P,[M-H],742.5392,276.58
MGlc-DAG,C43H80O10,[M+Cl],791.54,284.37
N-20:4 L-Serine MeEster,C24H39NO4,[M+Cl],440.26,209.47
24:1(2S-OH) Ceramide,C42H81NO4,[M+Cl],698.59,277.3
N-C24:1-deoxysphingosine,C42H81NO2,[M+Cl],666.6,275.3
RBM14C12,C26H39NO6,[M+Cl],496.25,222.07
Regadenoson,C15H18N8O5,[M+Cl],425.11,191.47
C16 Ceramide (d14:1/16:0),C30H59NO3,[M+Cl],516.42,236.8
C18 Ceramide (d17:1/18:0),C35H69NO3,[M+Cl],586.5,253.1
C20 Ceramide (d17:1/20:0),C37H73NO3,[M+Cl],614.53,259.33
C24 Ceramide (d17:1/24:0),C41H81NO3,[M+Cl],670.59,273.17
18:0 Dibromo MG (S-isomer),C21H40Br2O4,[M+Cl],549.1,214.3
C22 Ceramide (d14:1/22:0),C36H71NO3,[M+Cl],600.51,256.77
PGE2-EA,C22H37NO5,[M+Cl],430.24,203.57
05:0 PC,C18H36NO8P,[M+Cl],460.19,220
17:0(2R-OH) Ceramide,C35H69NO4,[M+Cl],602.49,256.83
13:0 Diether PC,C34H72NO6P,[M+Cl],656.48,269.17
18:0(2R-OH) Ceramide,C36H71NO4,[M+Cl],616.51,259.7
C17 Glucosyl(beta) Ceramide (d18:1/17:0),C41H79NO8,[M+Cl],748.55,283.03
C24:1 Galactosyl(alpha) Ceramide (d18:1/24:1(15Z)),C48H91NO8,[M+Cl],844.64,300.1
C24:1 Lactosyl(beta) Ceramide (d18:1/24:1),C54H101NO13,[M+Cl],1006.7,321.5
N-24:0 (2S-OH) Phytosphingosine,C42H85NO5,[M+Cl],718.61,283.73
N-C12-desoxymethylsphinganine,C29H59NO2,[M+Cl],488.42,233.23
06:0 PC (DHPC),C20H40NO8P,[M+Cl],488.22,226.13
Lactosyl(beta) Sphingosine (d18:1),C30H57NO12,[M+Cl],658.36,251.03
N-C24:1-desoxymethylsphinganine,C41H81NO2,[M+Cl],654.6,271.67
09:0 Lyso PC,C17H36NO7P,[M+Cl],432.19,211.73
Adamantanyl GlcCer,C36H63NO8,[M+Cl],672.42,259.6
C8 Ceramide (d17:1/8:0),C25H49NO3,[M+Cl],446.34,218.77
C18(2R-OH) Galactosyl(beta) Ceramide,C42H81NO9,[M+Cl],778.56,287.5
08:0 PC,C24H48NO8P,[M+Cl],544.28,239.77
13:0 PC,C34H68NO8P,[M+Cl],684.44,272.33
16:0(2R-OH) Ceramide,C34H67NO4,[M+Cl],588.48,254.23
C10 Ceramide (d18:1/10:0),C28H55NO3,[M+Cl],488.39,230.33
C6(6-azido) GluCer,C30H56N4O8,[M+Cl],635.38,253.07
11:0 PC,C30H60NO8P,[M+Cl],628.38,258.9
beta-Muricholic acid,C24H40O5,[M+Cl],443.26,200.73
C18 Galactosyl(b) Ceramide (d18:1/18:0),C42H81NO8,[M+Cl],762.57,285.83
Glucosyl(b) Sphingosine (d18:1),C24H47NO7,[M+Cl],496.3,224.53
12:0 Dihydro SM (d18:0/12:0),C35H73N2O6P,[M+Cl],683.49,273.73
C18(2S-OH) Galactosyl(b) Ceramide,C42H81NO9,[M+Cl],778.56,288
w-Muricholic acid,C24H40O5,[M+Cl],443.26,200.77
a-Muricholic acid,C24H40O5,[M+Cl],443.26,201.97
06:0 Diether PC,C20H44NO6P,[M+Cl],460.26,226.87
4ME 16:0 Diether DG,C43H88O3,[M+Cl],687.64,274.4
N-02:0 Phytosphingosine,C20H41NO4,[M+Cl],394.27,205.77
18:0(2S-OH) Ceramide,C36H71NO4,[M+Cl],616.51,260.27
C4 Ceramide (d18:1/4:0),C22H43NO3,[M+Cl],404.29,206.33
N-18:0 Phytosphingosine,C36H73NO4,[M+Cl],618.52,263.57
N-C16-desoxymethylsphingosine,C33H65NO2,[M+Cl],542.47,246.4
§-D-glucosyl cholesterol,C33H56O6,[M+Cl],583.38,271.7
20:0(2S-OH) Ceramide,C38H75NO4,[M+Cl],644.54,266.13
Adamantanyl Galactosyl(§) Ceramide,C36H63NO8,[M+Cl],672.42,259.8
C12 Glucosyl(b) Ceramide (d18:1/12:0),C36H69NO8,[M+Cl],678.47,267.43
C6(6-azido) Ceramide,C24H46N4O3,[M+Cl],473.33,222.43
C8 Galactosyl(b) Ceramide (d18:1/8:0),C32H61NO8,[M+Cl],622.41,252.63
N-16:0 L-Serine MeEster,C20H39NO4,[M+Cl],392.26,202.27
CER1 (d18:1/26:0/18:1),C62H119NO5,[M+Cl],992.88,337.23
17:1 Lyso PC,C25H50NO7P,[M+Cl],542.3,237.37
C17 Lactosyl(§) Ceramide (d18:1/17:0),C47H89NO13,[M+Cl],910.6,306.43
C2 Dihydroceramide (d18:0/2:0),C20H41NO3,[M+Cl],378.28,202.03
06:0 Lyso PC,C14H30NO7P,[M+Cl],390.15,203.13
13(S)HODE Ethanolamide,C20H37NO3,[M+Cl],374.25,199.97
14:0 Lyso PC,C22H46NO7P,[M+Cl],502.27,229.57
C18 Ceramide (d18:1/18:0),C36H71NO3,[M+Cl],600.51,256.93
C6 Dihydroceramide (d18:0/6:0),C24H49NO3,[M+Cl],434.34,217.4
16:0-17:0 cyclo PC,C41H80NO8P,[M+Cl],780.53,290.5
C16 Dihydroceramide (d18:0/16:0),C34H69NO3,[M+Cl],574.5,253.37
C17:0 GA2,C47H89NO13,[M+Cl],910.6,305.73
C24:1 Ceramide (d17:1/24:1(15Z)),C41H79NO3,[M+Cl],668.58,271
16:0-18:1 DG,C37H70O5,[M+Cl],629.49,258.77
C24 Ceramide (d18:1/24:0),C42H83NO3,[M+Cl],684.61,276.33
04:0 PC,C16H32NO8P,[M+Cl],432.16,212.1
"3a,6a,7a,12a-tetrahydroxy bile acid (THBA)",C24H40O6,[M+Cl],459.25,202.83
4ME 16:0 Diether PC,C48H100NO6P,[M+Cl],852.7,310
C14 dihydroceramide (d18:0/14:0),C32H65NO3,[M+Cl],546.47,246.73
C18:1 Galactosyl(b) Ceramide (d18:1/18:1(9Z)),C42H79NO8,[M+Cl],760.55,283.77
"C24:1 Ceramide (d18:2(4E,8Z)/24:1(15Z))",C42H79NO3,[M+Cl],680.58,272.57
N-C16-deoxysphingosine,C34H67NO2,[M+Cl],556.49,250.83
17:0(2S-OH) Ceramide,C35H69NO4,[M+Cl],602.49,257.33
24:0(2S-OH) Ceramide,C42H83NO4,[M+Cl],700.6,279.3
24:1(2R-OH) Ceramide,C42H81NO4,[M+Cl],698.59,276.83
N-24:0 Phytosphingosine,C42H85NO4,[M+Cl],702.62,282.13
N-C16-desoxymethylsphinganine,C33H67NO2,[M+Cl],544.49,247.07
"12:0 N-Biotinyl fatty acid, NHS",C26H42N4O6S,[M+Cl],573.25,227.87
D-threo-PPMP,C29H50N2O3,[M+Cl],509.35,230.17
N-16:0 Phytosphingosine,C34H69NO4,[M+Cl],590.49,256.8
18:1 stigmasteryl glucose,C53H90O7,[M+Cl],873.64,327.17
C16 Ceramide (d18:1/16:0),C34H67NO3,[M+Cl],572.48,250.93
C20 Ceramide (d18:1/20:0),C38H75NO3,[M+Cl],628.54,262.77
N-C12-deoxysphingosine,C30H59NO2,[M+Cl],500.42,237.4
12:0(2S-OH) Ceramide,C30H59NO4,[M+Cl],532.41,240.6
16:0 Lyso PC,C24H50NO7P,[M+Cl],530.3,236.8
22:0(2R-OH) Ceramide,C40H79NO4,[M+Cl],672.57,272.4
C12 Galactosyl(b) Ceramide (d18:1/12:0),C36H69NO8,[M+Cl],678.47,266.7
Galactosyl(b) Dimethyl Sphingosine (d18:1),C26H51NO7,[M+Cl],524.34,232.3
19:0 PC,C46H92NO8P,[M+Cl],852.63,306.2
22:0(2S-OH) Ceramide,C40H79NO4,[M+Cl],672.57,272.77
N-C16-deoxysphinganine,C34H69NO2,[M+Cl],558.5,250.13
"C24:0 Ceramide (d18:2(4E,8Z)/24:0)",C42H81NO3,[M+Cl],682.59,274.6
C24:1 Galactosyl(b) Ceramide  (d18:1/24:1(15Z)),C48H91NO8,[M+Cl],844.64,300.23
24:0(2R-OH) Ceramide,C42H83NO4,[M+Cl],700.6,278.9
"C16:0 Ceramide (d18:2(4E,8Z)/16:0)",C34H65NO3,[M+Cl],570.47,249.13
Hyocholic acid,C24H40O5,[M+Cl],443.26,199.77
Sitoindoside I,C51H90O7,[M+Cl],849.64,324.67
C16-Urea-Ceramide,C35H70N2O3,[M+Cl],601.51,256.87
C24:1 Glucosyl(b) Ceramide (d18:1/24:1(15Z)),C48H91NO8,[M+Cl],844.64,300.13
RBM14C16,C30H47NO6,[M+Cl],552.31,237.3
C15 Ceramide (d18:1/15:0),C33H65NO3,[M+Cl],558.47,247.83
16:0-(12-PAHSA) DG,C53H102O7,[M+Cl],885.73,320.03
18:0 Diether PC,C44H92NO6P,[M+Cl],796.64,300.87
20:0 Lyso PC,C28H58NO7P,[M+Cl],586.36,253.1
2-18:1 Lyso PC,C26H52NO7P,[M+Cl],556.32,242.87
"24S,27-dihydroxycholesterol",C27H46O3,[M+Cl],453.31,220.43
C17 Ceramide (d18:1/17:0),C35H69NO3,[M+Cl],586.5,261.23
C6-Urea-Ceramide,C25H50N2O3,[M+Cl],461.35,227.23
C8 Ceramide (d17:1/8:0),C25H49NO3,[M+Cl],446.34,223.37
Glucosyl sitosterol,C35H60O6,[M+Cl],611.41,282.83
N-24:0(2R-OH) Phytosphingosine,C42H85NO5,[M+Cl],718.61,289.2
N-C24:1-deoxysphinganine,C42H83NO2,[M+Cl],668.61,281.3
16:0-18:1 DG glucose,C43H80O10,[M+Cl],791.54,289.1
C24 Dihydroceramide (d18:0/24:0),C42H85NO3,[M+Cl],686.62,279.07
18:1(2R-OH) Ceramide,C36H69NO4,[M+Cl],614.49,257.53
C14 Ceramide (d18:1/14:0),C32H63NO3,[M+Cl],544.45,244.87
C18:1 Glucosyl(b) Ceramide (d18:1/18:1(9Z)),C42H79NO8,[M+Cl],760.55,283.8
C8 Dihydroceramide (d18:0/8:0),C26H53NO3,[M+Cl],462.37,224.63
glucosyl (§) Sphingosine (d20:1),C26H51NO7,[M+Cl],524.34,231.93
N-08:0 Phytosphingosine,C26H53NO4,[M+Cl],478.37,226.8
12:0(2R-OH) Ceramide,C30H59NO4,[M+Cl],532.41,241.2
N-12:0-1-deoxysphinganine,C30H61NO2,[M+Cl],502.44,237.03
16:0 PC,C40H80NO8P,[M+Cl],768.5315266,289.04
18:0 PC,C44H88NO8P,[M+Cl],824.5941234,300.62
18:0 PC,C44H86NO8P,[M+Cl],822.5784742,299.06
14:0-18:0 PC,C40H80NO8P,[M+Cl],768.5315266,288.92
18:1 (delta9-Trans) PC,C44H86NO7P,[M+Cl],806.5835592,298.45
18:1-18:0 PC,C44H80NO8P,[M+Cl],816.5315266,299.05
C16 Ceramide (d18:1/16:0),C34H67NO3,[M+Cl],572.4814688,250.98
C18 Ceramide (d18:1/18:0),C36H71NO3,[M+Cl],600.5127672,256.66
C18:1 Ceramide (d18:1/18:1(9Z)),C36H69NO3,[M+Cl],598.497118,254.48
C20 Ceramide (d18:1/20:0),C38H75NO3,[M+Cl],628.5440656,262.76
C22 Ceramide (d18:1/22:0),C40H79NO3,[M+Cl],656.575364,269.62
C24 Ceramide (d18:1/24:0),C42H83NO3,[M+Cl],684.6066624,276.44
C24:1 Ceramide (d18:1/24:1(15Z)),C42H81NO3,[M+Cl],682.5910132,274.2
C16 Ceramide-d7 (d18:1-d7/16:0),C34H60D7NO3,[M+Cl],579.5246966,251.36
C18 Ceramide-d7 (d18:1-d7/18:0),C36H64D7NO3,[M+Cl],607.555995,257.06
C24 Ceramide-d7 (d18:1-d7/24:0),C42H76D7NO3,[M+Cl],691.6498902,276.9
C24:1 Ceramide-d7 (d18:1-d7/24:1(15Z)),C42H74D7NO3,[M+Cl],689.634241,274.78
16:0 SM (d18:1/16:0),C39H79N2O6P,[M+Cl],737.536946,283.94
18:0 SM (d18:1/18:0),C41H83N2O6P,[M+Cl],765.5682444,290.2
18:1 SM (d18:1/18:1(9Z)),C41H81N2O6P,[M+Cl],763.5525952,288.8
24:0 SM (d18:1/24:0),C47H95N2O6P,[M+Cl],849.6621396,308.08
24:1 SM (d18:1/24:1),C47H93N2O6P,[M+Cl],847.6464904,306.16
MGlc-DAG,C43H80O10,[M-H+FA],801.5733,290.77
N-20:4 L-Serine MeEster,C24H39NO4,[M-H+FA],450.2861,213.17
16:0-18:2 PC,C42H80NO8P,[M-H+FA],802.5603,292.4
15(S)-HAEA,C22H37NO3,[M-H+FA],408.2755,206.3
09:0 PC,C26H52NO8P,[M-H+FA],582.3412,248.57
12:0 SM (d18:1/12:0),C35H71N2O6P,[M-H+FA],691.5032,274.53
16:0-a15:0 PC,C39H78NO8P,[M-H+FA],764.5447,287.13
24:1(2S-OH) Ceramide,C42H81NO4,[M-H+FA],708.6147,283.13
BbGL-2,C43H80O10,[M-H+FA],801.5733,292.33
C18(Plasm) LPC,C26H54NO6P,[M-H+FA],552.3671,245.27
C24 Lactosyl(b) Ceramide  (d18:1/24:0),C54H103NO13,[M-H+FA],1018.7411,328.8
N-18:1 L-Serine MeEster,C22H41NO4,[M-H+FA],428.3017,210.93
N-C24:1-deoxysphingosine,C42H81NO2,[M-H+FA],676.6249,280.73
RBM14C12,C26H39NO6,[M-H+FA],506.2759,225.13
Regadenoson,C15H18N8O5,[M-H+FA],435.1382,194.47
14:0-d27 Lyso PC,C22H19NO7PD27,[M-H+FA],539.4661,232.87
16:0 PC (DPPC),C40H80NO8P,[M-H+FA],778.5603,290
16:0 stigmasteryl glucose,C51H88O7,[M-H+FA],857.6512,327.67
C16 Ceramide (d14:1/16:0),C30H59NO3,[M-H+FA],526.4477,243.73
C18 Ceramide (d17:1/18:0),C35H69NO3,[M-H+FA],596.5259,260.57
C20 Ceramide (d17:1/20:0),C37H73NO3,[M-H+FA],624.5572,266.8
C24 Ceramide (d17:1/24:0),C41H81NO3,[M-H+FA],680.6198,279.6
SLC5111312,C22H27N5O3,[M-H+FA],454.2096,231.6
10:0 Lyso PC,C18H38NO7P,[M-H+FA],456.2368,217.87
14:1 (delta9-Trans) PC,C36H68NO8P,[M-H+FA],718.4664,277.53
16:0-02:0 PC,C26H52NO8P,[M-H+FA],582.3412,247.43
18:0 DG,C39H76O5,[M-H+FA],669.5674,272.97
18:0 Dibromo MG (S-isomer),C21H40Br2O4,[M-H+FA],559.1275,216.87
18:0-PhoDAG,C41H64N2O5,[M-H+FA],709.4797,290.7
20:1 (Cis) PC,C48H92NO8P,[M-H+FA],886.6542,309.47
C16 Galactosyl (a) Dihydroceramide (d18:0/16:0),C40H79NO8,[M-H+FA],746.5787,286
C22 Ceramide (d14:1/22:0),C36H71NO3,[M-H+FA],610.5416,263.3
