"","mz","rt","apple_control_neg_102","apple_control_neg_202","apple_control_neg_302","apple_control_neg_402","apple_control_neg_502","apple_control_neg_602","apple_control_neg_702","apple_control_neg_802","apple_control_neg_902","apple_control_neg_1002","apple_group1_neg_102","apple_group1_neg_202","apple_group1_neg_302","apple_group1_neg_402","apple_group1_neg_502","apple_group1_neg_602","apple_group1_neg_702","apple_group1_neg_802","apple_group1_neg_902","apple_group1_neg_1002","apple_group2_neg_102","apple_group2_neg_202","apple_group2_neg_302","apple_group2_neg_402","apple_group2_neg_502","apple_group2_neg_602","apple_group2_neg_702","apple_group2_neg_802","apple_group2_neg_902","apple_group2_neg_1002","apple_group3_neg_102","apple_group3_neg_202","apple_group3_neg_302","apple_group3_neg_402","apple_group3_neg_502","apple_group3_neg_602","apple_group3_neg_702","apple_group3_neg_802","apple_group3_neg_902","apple_group3_neg_1002"
"M854.6167T625.2","854.616732124178","625.213927792573","28.801785376366","16.5778840630077","21.0907792303115","23.1082422217805","24.3950573243303","8.22086288729804","15.7353862798974","16.5554067865677","19.2077461880253","34.8737268750917","16.5569185656192","20.8443305328089","13.2429054935028","22.5296257952833","13.2023319051475","29.074158142616","27.2018602517346","15.4042118225269","28.7860634932575","24.7004457475117","20.3786849250961","20.8721155075616","23.1794622507368","18.3896428536583","17.4052182052419","16.5154655527091","15.4322487854032","28.3496365728843","18.1168577137396","17.0205504223269","15.9729707363417","26.4493519583484","21.992008317764","25.0941722074967","19.2396633089102","29.302176985484","16.5409721883712","23.0678193084027","25.4304881552989","19.4602006120476"
"M855.2019T17.5","855.20194210337","17.5246743653265","13.5464294685922","13.5561501241844","16.4833758526894","11.7631723449894","16.4462204388696","14.2448998803372","14.2446297190774","17.6799970447959","9.46598296699732","24.6395445367764","14.3950483132638","18.1853150614236","15.3900759652927","25.127782205793","13.4296914017285","25.3397743275842","17.4628305949045","12.970009778864","14.1274335530493","20.0063444463255","11.1998788170904","12.3766845417781","11.7864955693494","17.6026151326298","13.5496947224684","13.9665612106206","22.3895339963144","15.8264742094658","14.5471753909181","15.8300030279708","14.5702621647426","14.1373709095042","18.8413821185868","13.5197722954332","13.5302916405604","12.9415245056021","12.9797522418177","15.8700771660849","13.5389892772873","13.5382895351563"
"M857.5197T664.5","857.519689909347","664.53158372782","75.3641037081407","66.0661405580098","77.91241079192","2.84163519923239","84.2999242667654","5.1247430738393","47.780487407352","57.0204718118965","89.0671842461535","85.0688754391558","69.6586737934518","91.5078914350633","46.7275114566818","73.6705047833907","77.9952116973198","86.6643277919716","55.5844908856479","50.6854698691873","84.6606203605024","91.0208470671746","62.4253955266405","73.7941277010123","4.55110162175257","54.1276248957244","63.628185007402","99.9785740078447","84.6987593964096","40.3504407252125","69.0784712363666","39.6900226043545","60.8542165285114","76.8032534729222","62.7454048497734","70.7293493324232","78.1517109757151","89.126835456353","83.158324610904","71.9917904167813","74.6836996623295","76.0177144489353"
"M858.6234T634.1","858.62341209169","634.098284241602","49.698767412227","41.18966218617","44.399193436675","45.0359258015728","48.4447151933065","39.6832312405705","37.2566886734148","43.5053781317226","36.0506775348508","57.434419573662","47.7993185278639","46.8621530828731","54.1102681869371","47.8341538491742","35.6454209239408","56.0450787330289","42.9119238716845","41.5953687377372","53.0326362248518","41.167990696314","45.0546819778473","43.867428890597","56.560284413863","27.0786251749541","38.406361812049","54.5622076658188","36.1124306687998","47.2963656106838","40.4406056157966","46.1143495183224","43.3301339889056","48.4142459394518","59.4075436740761","55.4636294742522","59.6517594033628","61.3583249891703","35.5509539832383","41.0725804189478","43.7035897551988","47.5090287463607"
"M859.626T633.8","859.62595113124","633.820995350938","25.2306226682501","26.4777832063701","20.0111248074044","26.6790689039159","27.4220768080392","29.5244687998588","19.4123753551083","19.8394069562835","23.9045807519677","20.3599799131916","20.0144946324454","20.6673718453877","25.9272555190395","25.9889926640583","23.2134971913768","29.7845140263429","20.6373472869351","14.9780409510721","24.5387515633086","19.6231455105101","20.0534844069181","18.2391302036802","29.8288917319512","25.5760183540588","28.2283516689443","22.8189248727173","18.3171595186832","21.7896054574045","20.4123976143198","14.013952846345","31.4297925223068","26.6576379015169","23.106247187637","29.9289292528491","27.642815967669","29.6717308271287","27.5402753041882","28.3430840616399","28.2839032130622","19.3766819763921"
"M860.6457T626","860.64571535924","626.028131466262","156.706555337825","113.472939287332","111.296731302075","244.279450847902","130.289911579646","195.571116934362","123.970153592851","111.660711412834","150.991700216144","200.075755778532","95.1522822463994","144.774469580503","83.1201371413073","142.198911996213","110.091061753369","195.41798376804","186.031557222929","88.4253979998084","151.232066000796","137.0210897643","112.064092941057","112.724134755156","136.916581061265","140.137793386394","122.495694981389","193.217999197834","181.990498724345","180.149044254757","137.094417428993","193.300196939746","123.572701399924","131.385189403263","133.421960602155","161.141657414199","128.955546203118","207.340796904646","142.010860966705","133.319906647225","149.969137758492","157.020581771396"
"M861.6655T627","861.665472078158","626.984459191362","116.545606495462","77.7374158366814","94.7226956024216","165.057614158399","115.930538049341","137.639370051893","99.0282289759753","77.3444294332393","94.373415637174","188.864316162471","73.2706457518361","103.620009712865","67.6734994411845","117.014343759977","78.9465238196698","173.713550481675","112.79209527235","79.2820296313175","70.344916334551","124.858046221713","81.29271479134","47.6123135445887","124.176494040165","96.6470650541771","99.734353794189","103.877542101449","118.986671123628","156.157224134672","95.6172362288896","134.967191338423","105.156162444748","98.5490685182495","94.792996920809","78.9525321173595","121.860341073365","167.347439677047","86.6785210209673","135.171078976156","129.538616948736","114.49231112114"
"M862.6719T628.4","862.671922824073","628.438206550356","63.9885730467455","43.3719398316089","31.8909912440679","55.2340105294644","57.6119241080307","64.8597885820948","57.2283199477401","27.6563397444261","41.6031827231117","80.7467470371963","33.5867825795212","48.3701804844637","41.4316362673443","34.1581242038228","26.5771469468973","52.8535063310805","61.3037433785524","35.758668155313","58.2822157928893","64.432642803845","34.0791141071236","23.8289219339544","56.7315769227529","27.938917093905","30.1816902351284","48.0633247383087","42.907848818777","52.5250320786336","40.1575439425933","55.8075782990336","48.0432333319653","43.3949024824396","51.8002550776244","51.5871859712733","63.9323012737125","64.0382975913157","37.4543787167931","61.0863667547068","61.867581963049","30.8468821371868"
"M863.1819T355.1","863.181888960604","355.08576711174","86.8351452352272","77.1911985269837","98.3835482634271","81.7333678386844","119.077595276902","60.108551329666","80.7967318622193","71.6306736489438","79.8776035361546","131.841900868549","84.8678040820149","79.7389480829073","75.0603712460787","77.8070074578136","80.3971770353943","104.679473329801","80.8888327906516","97.8961272017228","92.090230254243","99.5956769771168","78.912405821779","84.6906742180257","70.2470918761329","78.2289744607131","88.0868341290775","83.3227421355846","89.594415770882","111.779671441773","88.3645178179966","76.8113589401679","104.790670507399","74.915273409728","81.4197406556923","82.381418706306","101.391311237833","107.257403020305","73.566373821135","113.125633964808","99.3320205820964","99.9789500305738"
"M864.1849T359.2","864.184892506225","359.162259965617","272.173017372413","243.007811252497","290.150739696632","258.307696504492","321.896749416192","176.143667282047","263.504738347026","221.886881663534","235.494209138155","345.113157027735","276.005162072983","253.663392788026","241.203639826342","258.579208723165","253.041254069036","320.070326775854","214.775010007037","284.641697136741","272.285830120348","279.642435630323","249.879321627137","247.960818507504","240.060624452736","217.006634980264","240.707823187479","258.415794738202","213.297490648047","332.501554398992","237.905258332086","216.903569623899","281.381020788707","232.589713964311","234.913872081135","260.856321167038","280.786290202357","321.524722343377","229.864775764346","314.92295841355","290.105218829896","258.248724022401"
"M864.6359T629","864.635920908019","629.02742866499","205.133659525927","139.457063903636","156.179324678298","93.9951281991816","168.436442003987","93.7600539445075","152.829110395149","146.925513829026","157.221962925705","190.482549938371","128.337757216873","108.58355515702","129.846683865535","168.111818333655","129.025983256997","173.974871834199","106.146003462363","154.658359982695","168.16605445106","127.53987581796","125.241239588298","119.661237524502","126.382609000788","152.557227628771","134.124708584601","133.366591683287","105.270061536663","184.185941945581","117.58434189545","103.028986629335","126.044665948459","109.418728551886","139.427165925597","151.359989987659","161.396824109092","192.824478619477","118.439456733666","174.953522244003","161.823014034346","133.150777610145"
"M865.198T350.8","865.198048571407","350.83429362332","877.621591573618","835.439620229723","986.41647405825","752.124046639437","1173.60359322996","547.095614038305","863.218547615538","761.306543570969","802.681628132395","1137.16134956572","908.300282147097","724.157204113656","728.323096051866","889.428007389638","868.82609781019","1050.4198136197","718.89474760685","959.04479447644","912.887863133506","908.09554788134","868.511747099586","787.52980781395","749.14492884538","779.002222488171","889.09884976812","720.13301751287","722.04090186774","1007.97902854183","716.975728083096","701.288791387572","936.768258506236","784.966458362099","784.877491213295","936.476908955612","928.906192571803","929.513147564996","770.882056588512","1077.72260673498","957.513729922142","843.391399976893"
"M865.6398T628.9","865.639813906958","628.885249151718","92.0418360265103","74.0196317860318","89.7481102517034","44.8320516318601","92.381995437714","47.0180981554277","79.6464156406655","74.0932509788872","68.9782757522662","86.4885555293822","62.081853464013","50.1679511569364","70.6388013904234","82.4093289344455","63.4133031548699","91.9092935785669","33.2869240682867","76.7523085376399","84.827840795926","77.7454787012426","62.1509240932355","70.676923416031","56.8794468089875","76.7337057146951","65.8555887114838","78.5134550116309","51.1040619302592","94.21251567923","65.5146413174407","47.2026564623882","80.4766587380054","56.0098530622199","75.4998713087261","86.2112612183482","97.1871922721548","106.84655293246","48.8718968058649","83.7591148424238","81.4540488550228","71.3736851611902"
"M866.2025T350.4","866.202510659617","350.431460840993","390.290019337184","398.05003280349","445.938666392465","345.010014042747","576.432443820721","254.591415654467","398.018006152327","347.537764225391","347.437691670854","541.368894618681","430.785881940638","348.549827848308","342.662880403918","374.136959877371","414.311600234805","456.534097919633","338.818385630124","392.074556585697","481.821870172453","436.887916513426","359.504076165379","361.866903443905","347.800156637386","336.113620027027","424.989151059109","381.307546131551","314.838112134885","477.373784064872","355.620673596493","307.556546241752","413.969476236343","334.860901746872","358.88098996186","429.586574996113","459.398534267774","477.266012077188","360.515354858426","465.976290152224","457.771630383968","371.548404758796"
"M866.634T629","866.633974549661","629.041306274183","81.1874684710347","61.1004723889923","87.4598584029081","42.8182878090356","76.2215262076716","45.8400871401368","71.2716585728267","73.7478915590436","96.800536310344","69.4751053219461","69.9836044521071","60.967847011867","62.8077097434561","78.2219024553524","54.1769998808486","85.8046675815913","42.4462236227631","78.4719550328191","80.3729379105971","69.849088737712","58.7860946110541","64.4274559898593","61.8967571432881","77.169493161542","64.6121317013203","62.4763808171306","46.5310778048039","97.1444891478604","63.085203440769","33.7086180750994","62.9710244353919","63.7687716906366","65.4286302007531","65.4238671971088","76.9351313969799","97.7555552174854","51.0924539551852","71.8702807269086","74.9821369351688","62.5887547754828"
"M867.1638T431.8","867.163769453585","431.824670692673","80.0036333485335","28.8852133757209","113.270697015705","17.584056657739","139.742596650247","19.0044516904454","39.3012006033817","74.5480713941599","37.4602496698108","56.1237314400657","124.699487910657","32.4853339819183","229.194881644071","84.3810848830506","48.0872462759944","58.8053728547502","46.5400091146301","49.1822391239956","60.7598448984065","66.2736152547529","108.721443745153","31.8234765306079","240.781563494749","78.4100608384551","71.2531037263632","51.4868449416761","43.0086449067358","33.5544643409321","49.0920965480473","50.0406527797935","121.422142849093","33.9009655540315","243.496752661056","96.8461749825494","56.5213255084795","69.7137841440687","54.0119343519391","39.5730156658027","55.4768339149896","56.1536909118718"
